,feature importance,biomolecule
6525,7.70202409193136e-05,MKNK2
6526,0.0,MKRN1
6527,0.0,MKRN2
6528,0.0,MKS1
6529,0.0,MLANA
6530,0.0,MLC1
6531,0.0,MLEC
6532,0.00039354584809130256,MLF1
6533,0.0,MLF2
6534,0.0,MLH1
6535,8.057125016366044e-05,MLH3
6536,0.0002492082446394269,MLKL
6537,0.0002610806290411404,MLLT1
6538,0.0,MLLT10
6539,0.0,MLLT11
6540,0.0,MLLT3
6541,0.0,MLLT6
6542,0.0,MLST8
6543,0.0,MLX
6544,0.0,MLXIP
6545,0.0,MLYCD
6546,0.0,MMAA
6547,0.0,MMAB
6548,0.0,MMACHC
6549,0.0,MMADHC
6550,0.0,MMD
6551,0.0,MME
6552,0.0,MMGT1
6553,0.0,MMP1
6554,0.0,MMP11
6555,0.0,MMP14
6556,0.0,MMP15
6557,0.0,MMP17
6558,0.0,MMP19
6559,0.0,MMP24-AS1-EDEM2
6560,0.0,MMP24OS
6561,0.0,MMP25
6562,0.0,MMP28
6563,0.0,MMP8
6564,0.0007674186826130288,MMP9
6565,0.0,MMRN1
6566,0.0,MMS19
6567,0.0,MMS22L
6568,0.0,MMUT
6569,0.0,MN1
6570,0.0,MNAT1
6571,0.0,MND1
6572,0.0,MNDA
6573,0.0,MNT
6574,0.0,MOAP1
6575,0.0,MOB1A
6576,0.0,MOB1B
6577,0.0,MOB2
6578,0.00023208587177255577,MOB3A
6579,0.0004637681159420289,MOB3B
6580,0.0,MOB3C
6581,0.0,MOB4
6582,0.0,MOCOS
6583,0.0,MOCS2
6584,0.0,MOCS3
6585,0.0,MOG
6586,0.0,MOGAT3
6587,0.0,MOGS
6588,0.0003978402955385052,MOK
6589,0.0,MON1A
6590,0.0,MON1B
6591,0.0,MON2
6592,0.0,MORC2
6593,0.0,MORC3
6594,0.0,MORC4
6595,0.0,MORF4L1
6596,0.0,MORF4L2
6597,0.0,MORN1
6598,0.0,MORN2
6599,0.0,MORN3
6600,0.0,MORN4
6601,0.0,MOSMO
6602,0.0,MOSPD1
6603,0.0,MOSPD2
6604,0.0,MOSPD3
6605,0.0,MOV10
6606,0.0004930127922062361,MOXD1
6607,0.0,MPC1
6608,0.0018695300231053528,MPC2
6609,0.0,MPDU1
6610,0.0,MPEG1
6611,0.0,MPG
6612,0.0021857955820262297,MPHOSPH10
6613,0.0,MPHOSPH6
6614,0.0,MPHOSPH8
6615,0.0,MPHOSPH9
6616,0.0,MPI
6617,0.0,MPIG6B
6618,0.0,MPL
6619,0.0,MPLKIP
6620,0.0,MPND
6621,0.0,MPO
6622,0.0012573564062049924,MPP1
6623,0.0,MPP5
6624,0.0,MPP6
6625,0.0,MPP7
6626,0.0,MPPE1
6627,0.0,MPRIP
6628,0.0,MPST
6629,0.0,MPV17
6630,0.0,MPV17L
6631,0.0,MPV17L2
6632,7.849326569830282e-05,MPZ
6633,0.0,MPZL1
6634,0.0,MPZL2
6635,0.0,MPZL3
6636,0.0,MR1
6637,0.0,MRAS
6638,0.0,MRC1
6639,0.0,MRC2
6640,0.0,MRE11
6641,0.0,MREG
6642,0.0,MRFAP1
6643,0.0,MRFAP1L1
6644,0.0,MRGBP
6645,0.0,MRI1
6646,0.0,MRM1
6647,0.0,MRM2
6648,0.0,MRM3
6649,0.0,MRNIP
6650,0.0,MRO
6651,0.0,MROH1
6652,0.0,MROH6
6653,0.0,MROH8
6654,0.0,MRPL1
6655,0.0,MRPL10
6656,0.0,MRPL11
6657,0.0,MRPL12
6658,0.0,MRPL13
6659,0.0,MRPL14
6660,0.0,MRPL15
6661,0.0,MRPL16
6662,0.0,MRPL17
6663,0.0,MRPL18
6664,0.0,MRPL19
6665,0.0,MRPL2
6666,0.0,MRPL20
6667,0.0,MRPL21
6668,0.0,MRPL22
6669,0.0,MRPL23
6670,0.0,MRPL24
6671,0.0,MRPL27
6672,0.0,MRPL28
6673,0.0,MRPL3
6674,0.0,MRPL30
6675,0.0,MRPL32
6676,0.0005628517823639776,MRPL33
6677,0.0,MRPL34
6678,0.0007621273781488493,MRPL35
6679,0.0,MRPL36
6680,0.0,MRPL37
6681,0.0,MRPL38
6682,0.0,MRPL39
6683,0.0,MRPL4
6684,0.0,MRPL40
6685,0.0,MRPL41
6686,0.0,MRPL42
6687,0.0,MRPL43
6688,0.0,MRPL44
6689,0.0,MRPL45
6690,0.0,MRPL46
6691,0.0004609194581339425,MRPL47
6692,0.0,MRPL48
6693,0.0,MRPL49
6694,0.0,MRPL50
6695,0.0,MRPL51
6696,0.0,MRPL52
6697,0.0,MRPL53
6698,0.0,MRPL54
6699,0.0,MRPL55
6700,0.0,MRPL57
6701,0.0,MRPL58
6702,0.0,MRPL9
6703,0.0,MRPS10
6704,0.0,MRPS11
6705,0.0,MRPS12
6706,0.0,MRPS14
6707,0.0,MRPS15
6708,0.0,MRPS16
6709,0.0,MRPS17
6710,0.0,MRPS18A
6711,0.0,MRPS18B
6712,0.0,MRPS18C
6713,0.0,MRPS2
6714,0.0,MRPS21
6715,0.0,MRPS22
6716,0.0,MRPS23
6717,0.0,MRPS24
6718,0.0,MRPS25
6719,0.0,MRPS26
6720,0.001328923971349324,MRPS27
6721,0.0,MRPS28
6722,0.0,MRPS30
6723,0.0,MRPS31
6724,0.0,MRPS33
6725,0.0,MRPS34
6726,0.0,MRPS35
6727,0.0,MRPS36
6728,0.0,MRPS5
6729,0.0,MRPS6
6730,0.0,MRPS7
6731,0.0,MRPS9
6732,0.0,MRRF
6733,0.0,MRS2
6734,0.0,MRTFA
6735,0.002325334333208349,MRTFB
6736,0.0,MRTO4
6737,0.0,MS4A1
6738,0.0,MS4A10
6739,0.0,MS4A14
6740,0.0,MS4A2
6741,0.0,MS4A3
6742,0.001289147155433635,MS4A4A
6743,0.0005442591892599433,MS4A4E
6744,0.0,MS4A6A
6745,0.0,MS4A7
6746,0.0006433089024362395,MSANTD2
6747,0.0,MSANTD3
6748,0.0,MSANTD3-TMEFF1
6749,0.0011917170453755817,MSANTD4
6750,0.0,MSC
6751,0.0,MSH2
6752,0.0,MSH3
6753,0.0,MSH5
6754,0.0,MSH6
6755,0.0,MSI2
6756,0.0,MSL1
6757,0.0,MSL2
6758,0.0,MSL3
6759,0.00046650630512428017,MSMO1
6760,0.0,MSN
6761,0.0,MSR1
6762,0.0,MSRA
6763,0.0,MSRB1
6764,0.0,MSRB2
6765,0.0,MSRB3
6766,0.0,MSS51
6767,0.000856896451280003,MST1
6768,0.0,MST1L
6769,0.0,MSTO1
6770,0.0,MSX2
6771,0.0,MT1E
6772,0.0,MT1F
6773,0.0,MT1X
6774,0.0,MT2A
6775,0.0,MTA1
6776,0.0,MTA2
6777,0.0,MTA3
6778,0.0,MTAP
6779,0.0,MTARC1
6780,0.0,MTARC2
6781,0.0,MTBP
6782,0.0,MTCH1
6783,0.00019900988470584365,MTCH2
6784,0.0,MTCP1
6785,0.0,MTDH
6786,0.0,MTERF1
6787,0.0,MTERF2
6788,0.0,MTERF3
6789,0.0,MTERF4
6790,0.0,MTF1
6791,0.0,MTF2
6792,0.0,MTFMT
6793,0.0,MTFP1
6794,0.0,MTFR1
6795,0.0,MTFR1L
6796,0.0,MTFR2
6797,0.0,MTG1
6798,0.0,MTG2
6799,0.0,MTHFD1
6800,0.0,MTHFD1L
6801,0.0,MTHFD2
6802,0.0,MTHFD2L
6803,0.0,MTHFR
6804,0.0,MTHFS
6805,0.0,MTHFSD
6806,0.0,MTIF2
6807,0.0008955730077475013,MTIF3
6808,0.0,MTLN
6809,0.0,MTM1
6810,0.0,MTMR1
6811,0.00018522106159108462,MTMR10
6812,0.0,MTMR11
6813,0.0,MTMR12
6814,0.0,MTMR14
6815,0.0,MTMR2
6816,0.0,MTMR3
6817,0.0,MTMR4
6818,0.0,MTMR6
6819,0.0,MTMR7
6820,0.0,MTMR8
6821,0.0,MTMR9
6822,0.0,MTO1
6823,0.0,MTOR
6824,0.0,MTPAP
6825,0.0,MTPN
6826,0.0,MTR
6827,0.0,MTRES1
6828,0.0,MTREX
6829,0.0,MTRF1
6830,0.0,MTRF1L
6831,0.0,MTRNR2L1
6832,0.0,MTRNR2L10
6833,0.0,MTRNR2L2
6834,0.0,MTRNR2L3
6835,0.0,MTRNR2L4
6836,0.0,MTRNR2L6
6837,0.0,MTRNR2L8
6838,0.0,MTRNR2L9
6839,0.0,MTRR
6840,0.0,MTSS1
6841,0.0,MTSS2
6842,0.0,MTURN
6843,0.0,MTUS1
6844,0.0,MTX1
6845,0.0,MTX2
6846,0.0,MTX3
6847,0.0025010141264470804,MUC1
6848,0.0,MUC20
6849,0.0,MUL1
6850,0.0,MUS81
6851,0.0,MUSTN1
6852,0.0,MUTYH
6853,0.0,MVB12A
6854,0.0,MVB12B
6855,0.0,MVD
6856,0.0,MVK
6857,0.0,MVP
6858,0.0,MX1
6859,0.0005786175998941958,MX2
6860,0.0,MXD1
6861,0.0,MXD3
6862,0.0,MXD4
6863,0.0,MXI1
6864,0.0,MXRA7
6865,0.0,MXRA8
6866,0.0,MYADM
6867,0.0,MYB
6868,0.0005896573127307179,MYBBP1A
6869,0.0030453623455651857,MYBL1
6870,0.0,MYBL2
6871,0.0,MYBPC3
6872,0.0,MYBPH
6873,0.0,MYC
6874,0.0,MYCBP
6875,0.0,MYCBP2
6876,0.0,MYCL
6877,0.0,MYCT1
6878,0.0,MYD88
6879,0.0,MYDGF
6880,0.0,MYEF2
6881,0.0,MYEOV
6882,0.0,MYG1
6883,0.0,MYH10
6884,0.0,MYH11
6885,0.0,MYH3
6886,0.001507064364207221,MYH9
6887,0.0,MYL12A
6888,0.0,MYL12B
6889,0.0,MYL4
6890,0.0,MYL5
6891,0.0,MYL6
6892,0.0,MYL6B
6893,0.0,MYL9
6894,0.0,MYLIP
6895,0.0,MYLK
6896,0.0,MYLK3
6897,0.0,MYLK4
6898,0.0,MYNN
6899,0.0,MYO10
6900,0.0,MYO15B
6901,0.0,MYO18A
6902,0.0,MYO19
6903,0.0,MYO1A
6904,0.0,MYO1B
6905,0.0,MYO1C
6906,0.0,MYO1D
6907,0.0,MYO1E
6908,0.0,MYO1F
6909,0.0,MYO1G
6910,0.0,MYO3B
6911,0.0,MYO5A
6912,0.0,MYO5C
6913,0.0,MYO6
6914,0.0,MYO7A
6915,0.0,MYO7B
6916,0.0,MYO9A
6917,0.0,MYO9B
6918,0.0,MYOF
6919,0.0,MYOM1
6920,0.0,MYOM2
6921,0.0002197802197802198,MYORG
6922,0.0,MYPOP
6923,0.0,MYRF
6924,0.0,MYSM1
6925,0.0,MYZAP
6926,0.00022341376228775692,MZB1
6927,0.0,MZF1
6928,0.0,MZT1
6929,0.0,MZT2A
6930,0.0,MZT2B
6931,0.0,N4BP1
6932,0.0,N4BP2
6933,7.823501799405412e-05,N4BP2L1
6934,0.0,N4BP2L2
6935,0.0,N4BP3
6936,0.0,N6AMT1
6937,0.0,NAA10
6938,0.0,NAA15
6939,0.0,NAA16
6940,0.0,NAA20
6941,0.0,NAA25
6942,0.0,NAA30
6943,0.0,NAA35
6944,0.0,NAA38
6945,0.0,NAA40
6946,0.0,NAA50
6947,0.0,NAA60
6948,0.0,NAA80
6949,0.0,NAAA
6950,0.0,NAALAD2
6951,0.0,NAALADL1
6952,0.0,NAB1
6953,0.0,NAB2
6954,0.0,NABP1
6955,0.0,NABP2
6956,0.0,NACA
6957,0.0,NACA2
6958,0.0,NACC1
6959,0.0,NACC2
6960,0.0,NADK
6961,0.0006684450684450689,NADK2
6962,0.0,NADSYN1
6963,0.0,NAE1
6964,0.0,NAF1
6965,0.0,NAGA
6966,0.0,NAGK
6967,0.0,NAGLU
6968,0.0,NAGPA
6969,0.0,NAGS
6970,0.0,NAIF1
6971,0.0,NAIP
6972,0.0,NAMPT
6973,0.0004082822980460775,NANOG
6974,0.0017508826125330985,NANP
6975,0.0,NANS
6976,0.0,NAP1L1
6977,0.0,NAP1L2
6978,0.0,NAP1L3
6979,0.0,NAP1L4
6980,0.0,NAP1L5
6981,0.00027750730282375844,NAPA
6982,0.0,NAPB
6983,0.0,NAPEPLD
6984,0.0,NAPG
6985,0.0004097560975609759,NAPRT
6986,0.0002552255225522551,NAPSA
6987,0.0,NARF
6988,0.0,NARS1
6989,0.0,NARS2
6990,0.0,NASP
6991,0.0,NAT1
6992,0.0,NAT10
6993,0.0,NAT14
6994,0.0,NAT8B
6995,0.0,NAT9
6996,0.0,NATD1
6997,0.0,NAV1
6998,0.0007114304962946329,NAV2
6999,0.00044362292051756,NAV3
7000,0.0,NAXD
7001,0.0,NAXE
7002,0.0,NBAS
7003,0.00040923801953213706,NBDY
7004,0.0,NBEA
7005,0.0,NBEAL1
7006,0.0,NBEAL2
7007,0.0,NBL1
7008,0.0,NBN
7009,0.0,NBPF1
7010,0.0,NBPF10
7011,0.0,NBPF11
7012,0.0,NBPF12
7013,0.0,NBPF14
7014,0.0,NBPF15
7015,0.0,NBPF19
7016,0.0,NBPF20
7017,0.0,NBPF26
7018,0.0,NBPF3
7019,0.0,NBPF8
7020,0.0,NBPF9
7021,0.0,NBR1
7022,0.0,NCALD
7023,0.0,NCAM1
7024,0.0,NCAPD2
7025,0.0,NCAPD3
7026,0.0,NCAPG
7027,0.0,NCAPG2
7028,0.0,NCAPH
7029,0.0,NCAPH2
7030,0.0,NCBP1
7031,0.002279540195658018,NCBP2
7032,0.0,NCBP2AS2
7033,0.0,NCBP3
7034,0.0,NCDN
7035,0.0,NCEH1
7036,0.0,NCF1
7037,0.0,NCF2
7038,0.0,NCF4
7039,0.0,NCK1
7040,0.0,NCK2
7041,0.0,NCKAP1
7042,0.0,NCKAP1L
7043,0.0,NCKAP5L
7044,0.0,NCKIPSD
7045,0.0,NCL
7046,0.0,NCLN
7047,0.0,NCOA1
7048,0.0,NCOA2
7049,0.0,NCOA3
7050,0.00024053880692751766,NCOA4
7051,0.0,NCOA5
7052,0.0,NCOA6
7053,0.0,NCOA7
7054,0.0,NCOR1
7055,0.0,NCOR2
7056,0.0,NCR1
7057,0.0,NCR3
7058,0.0,NCR3LG1
7059,0.0,NCSTN
7060,0.000651578615711095,NDC1
7061,0.0,NDC80
7062,0.0,NDE1
7063,0.0,NDEL1
7064,0.0002522134250179574,NDFIP1
7065,0.0,NDFIP2
7066,0.0,NDOR1
7067,0.001074888723313357,NDRG1
7068,0.0,NDRG2
7069,0.0,NDRG3
7070,0.0,NDST1
7071,0.0,NDST2
7072,0.0,NDUFA1
7073,0.0,NDUFA10
7074,0.0,NDUFA11
7075,0.0,NDUFA12
7076,0.0,NDUFA13
7077,0.0,NDUFA2
7078,0.0,NDUFA3
7079,0.0002596604869332143,NDUFA4
7080,0.0,NDUFA5
7081,0.0,NDUFA6
7082,0.0,NDUFA7
7083,0.0,NDUFA8
7084,0.0,NDUFA9
7085,0.0,NDUFAB1
7086,0.0,NDUFAF1
7087,0.00043933808855037287,NDUFAF2
7088,0.0008288781134734135,NDUFAF3
7089,0.0,NDUFAF4
7090,0.0,NDUFAF5
7091,0.0,NDUFAF6
7092,0.0,NDUFAF7
7093,0.0,NDUFAF8
7094,0.0,NDUFB1
7095,0.0,NDUFB10
7096,0.0,NDUFB11
7097,0.000561872909698997,NDUFB2
7098,0.0,NDUFB3
7099,0.0,NDUFB4
7100,0.0,NDUFB5
7101,0.0,NDUFB6
7102,0.0,NDUFB7
7103,0.0,NDUFB8
7104,0.0,NDUFB9
7105,0.0005971085330282134,NDUFC1
7106,0.0,NDUFC2
7107,0.0,NDUFC2-KCTD14
7108,0.0,NDUFS1
7109,0.0,NDUFS2
7110,0.0,NDUFS3
7111,0.0,NDUFS4
7112,0.0,NDUFS5
7113,0.0,NDUFS6
7114,0.0,NDUFS7
7115,0.0,NDUFS8
7116,0.0,NDUFV1
7117,0.0,NDUFV2
7118,0.0,NDUFV3
7119,0.0,NEB
7120,0.0002413273001508296,NEBL
7121,0.0,NECAB1
7122,0.0,NECAB2
7123,0.0,NECAB3
7124,0.0,NECAP1
7125,0.0,NECAP2
7126,0.0,NECTIN1
7127,0.0007866660111116573,NECTIN2
7128,0.0,NECTIN3
7129,0.0,NEDD1
7130,0.0,NEDD4
7131,0.0,NEDD4L
7132,0.0,NEDD8
7133,0.0,NEDD8-MDP1
7134,0.0,NEDD9
7135,0.0,NEFH
7136,0.0,NEFL
7137,0.0,NEGR1
7138,0.0,NEIL1
7139,0.0,NEIL2
7140,0.0,NEIL3
7141,0.0,NEK1
7142,0.0,NEK11
7143,0.0,NEK2
7144,0.0,NEK3
7145,0.0,NEK4
7146,0.0002586292648960508,NEK5
7147,0.0,NEK6
7148,0.0,NEK7
7149,0.0,NEK8
7150,0.0,NEK9
7151,0.0,NELFA
7152,0.0,NELFB
7153,0.0,NELFCD
7154,0.0,NELFE
7155,0.0007711062934914878,NELL2
7156,0.0,NEMF
7157,0.0,NEMP1
7158,0.0,NEMP2
7159,0.0,NENF
7160,0.0,NEO1
7161,0.0004177681194868562,NEPRO
7162,0.0006858775899023579,NET1
7163,0.0,NETO1
7164,0.0014990391334730956,NETO2
7165,0.0,NEU1
7166,0.0006603902305908037,NEU3
7167,0.0008607813743900207,NEURL1
7168,0.0,NEURL1B
7169,0.0,NEURL4
7170,0.0,NEXN
7171,0.0,NF1
7172,0.0,NF2
7173,0.0,NFAM1
7174,0.0,NFAT5
7175,0.0003138177895459449,NFATC1
7176,0.0,NFATC2
7177,0.0,NFATC2IP
7178,0.0,NFATC3
7179,0.0006815956009086413,NFE2
7180,0.0,NFE2L1
7181,0.0,NFE2L2
7182,0.0,NFE2L3
7183,0.0,NFIA
7184,0.0,NFIB
7185,0.0,NFIC
7186,0.0,NFIL3
7187,0.0,NFILZ
7188,0.0,NFIX
7189,0.0,NFKB1
7190,0.0,NFKB2
7191,0.0,NFKBIA
7192,0.0,NFKBIB
7193,0.0005144130334518025,NFKBID
7194,0.0,NFKBIE
7195,0.0,NFKBIL1
7196,0.0,NFKBIZ
7197,0.0005032696997468119,NFRKB
7198,0.0,NFS1
7199,0.0,NFU1
7200,0.0,NFX1
7201,0.0,NFXL1
7202,0.0,NFYA
7203,0.0,NFYB
7204,0.0,NFYC
7205,0.0,NGDN
7206,0.00012073490813648287,NGFR
7207,0.0,NGLY1
7208,0.0,NGRN
7209,0.0,NHEJ1
7210,0.0,NHLH1
7211,0.0,NHLRC1
7212,0.0,NHLRC2
7213,0.0,NHLRC3
7214,0.0,NHLRC4
7215,0.0,NHP2
7216,0.0,NHS
7217,0.0,NHSL1
7218,0.0,NHSL2
7219,0.0,NIBAN1
7220,0.0,NIBAN2
7221,0.0,NIBAN3
7222,0.0,NICN1
7223,0.0,NID1
7224,0.0,NIF3L1
7225,0.00023773409688902629,NIFK
7226,0.0,NIN
7227,0.0,NINJ1
7228,0.0,NINJ2
7229,0.0,NINL
7230,0.0,NIP7
7231,0.0,NIPA1
7232,0.0,NIPA2
7233,0.0,NIPAL2
7234,0.00045714285714285713,NIPAL3
7235,0.0,NIPBL
7236,0.0,NIPSNAP1
7237,0.0,NIPSNAP2
7238,0.0,NIPSNAP3A
7239,0.0,NIPSNAP3B
7240,0.0,NISCH
7241,0.0,NIT1
7242,0.0,NIT2
7243,0.0,NKAIN3
7244,0.0,NKAP
7245,0.0,NKAPD1
7246,0.0,NKAPL
7247,0.0,NKD1
7248,0.0,NKG7
7249,0.0,NKIRAS1
7250,0.0,NKIRAS2
7251,0.0,NKRF
7252,0.0,NKTR
7253,0.0,NKX3-1
7254,0.0,NLE1
7255,0.0,NLGN2
7256,0.0,NLGN3
7257,0.0,NLK
7258,0.0,NLN
7259,0.0,NLRC3
7260,0.0,NLRC4
7261,0.0,NLRC5
7262,0.0,NLRP1
7263,0.0001212023270846801,NLRP12
7264,0.0,NLRP2
7265,0.0,NLRP3
7266,0.0,NLRP6
7267,0.0,NLRP7
7268,0.0,NLRX1
7269,0.0,NMB
7270,0.0,NMD3
7271,0.0,NME1
7272,0.0,NME1-NME2
7273,0.0,NME2
7274,0.0,NME3
7275,0.00041789730309457366,NME4
7276,0.0,NME6
7277,0.0,NME7
7278,0.0,NME8
7279,0.0,NME9
7280,0.0,NMI
7281,0.0,NMNAT1
7282,0.0,NMNAT2
7283,0.0,NMNAT3
7284,0.0,NMRAL1
7285,0.0,NMRK1
7286,0.0,NMT1
7287,0.0,NMT2
7288,0.0,NMUR1
7289,0.0,NNMT
7290,0.0,NNT
7291,0.0,NOA1
7292,0.0,NOB1
7293,0.0,NOC2L
7294,0.0,NOC3L
7295,0.0,NOC4L
7296,0.0,NOCT
7297,0.0,NOD1
7298,0.0,NOD2
7299,0.0,NODAL
7300,0.0002498958767180342,NOG
7301,0.0,NOL10
7302,0.005893724230069052,NOL11
7303,0.0,NOL12
7304,0.0003212493735482946,NOL3
7305,0.0,NOL4L
7306,0.0,NOL6
7307,0.0,NOL7
7308,0.0,NOL8
7309,0.0004215434571885558,NOL9
7310,0.0,NOLC1
7311,0.0,NOM1
7312,0.0,NOMO1
7313,0.0,NOMO2
7314,0.0,NOMO3
7315,0.0,NONO
7316,0.0,NOP10
7317,0.00027469478357380683,NOP14
7318,0.0,NOP16
7319,0.0,NOP2
7320,0.0,NOP53
7321,0.0,NOP56
7322,0.0018372309023572517,NOP58
7323,0.0003088191775502935,NOP9
7324,0.0,NOS3
7325,0.0,NOSIP
7326,0.0,NOTCH1
7327,0.0,NOTCH2
7328,0.0,NOTCH2NLA
7329,0.0,NOTCH2NLB
7330,0.0,NOTCH2NLC
7331,0.0,NOTCH3
7332,0.0,NOTCH4
7333,0.0,NOXA1
7334,0.0,NOXRED1
7335,0.0,NPAP1
7336,0.0,NPAT
7337,0.0,NPC1
7338,0.0,NPC2
7339,0.0,NPDC1
7340,0.0,NPEPL1
7341,0.0,NPEPPS
7342,0.0,NPFF
7343,0.0012671602862828963,NPFFR1
7344,0.0,NPFFR2
7345,0.0,NPHP1
7346,0.0,NPHP3
7347,0.0,NPHP4
7348,0.0,NPIPA1
7349,0.0,NPIPA2
7350,0.0,NPIPA5
7351,0.0,NPIPA7
7352,0.0,NPIPA8
7353,0.0,NPIPB11
7354,0.0,NPIPB12
7355,0.0,NPIPB13
7356,0.0,NPIPB15
7357,0.0,NPIPB2
7358,0.0,NPIPB3
7359,0.0,NPIPB4
7360,0.0,NPIPB5
7361,0.0,NPIPB9
7362,0.0,NPL
7363,0.0,NPLOC4
7364,0.0,NPM1
7365,0.0,NPM3
7366,0.0,NPR2
7367,0.0,NPRL2
7368,0.0,NPRL3
7369,0.0,NPTN
7370,0.0,NPTXR
7371,0.0,NQO1
7372,0.0,NQO2
7373,0.0,NR1D1
7374,0.0,NR1D2
7375,0.0007559350270720536,NR1H2
7376,0.0,NR1H3
7377,0.0,NR2C1
7378,0.0,NR2C2
7379,0.0,NR2C2AP
7380,0.000885275519421861,NR2E1
7381,0.0,NR2F6
7382,0.0004805398063825032,NR3C1
7383,0.0,NR3C2
7384,0.0,NR4A1
7385,0.0,NR4A2
7386,0.0,NR6A1
7387,0.0,NRAS
7388,0.0,NRBF2
7389,0.0,NRBP1
7390,0.00024728742297311606,NRBP2
7391,0.0,NRDC
7392,0.0,NRDE2
7393,0.0,NREP
7394,0.0,NRF1
7395,0.0,NRG1
7396,0.0,NRGN
7397,0.0002859866539561488,NRIP1
7398,0.0,NRIP2
7399,0.0,NRIP3
7400,0.0002560163850486432,NRL
7401,0.0,NRM
7402,0.0,NRN1
7403,0.0,NRN1L
7404,0.0,NRP1
7405,0.00044356727283556573,NRP2
7406,0.0,NRROS
7407,0.0,NRSN2
7408,0.0,NSA2
7409,0.0,NSD1
7410,0.0,NSD2
7411,0.0,NSD3
7412,0.0,NSDHL
7413,0.0,NSF
7414,0.0,NSFL1C
7415,0.0,NSG1
7416,0.0,NSG2
7417,0.0,NSL1
7418,0.0,NSMAF
7419,0.0,NSMCE1
7420,0.0,NSMCE2
7421,0.0,NSMCE3
7422,0.0,NSMCE4A
7423,0.0,NSMF
7424,0.0,NSRP1
7425,0.0,NSUN2
7426,0.0,NSUN3
7427,0.00022382567217574422,NSUN4
7428,0.0,NSUN5
7429,0.0,NSUN6
7430,0.0,NSUN7
7431,8.32950367647059e-05,NT5C
7432,0.0,NT5C2
7433,0.00024617548795498513,NT5C3A
7434,0.0,NT5C3B
7435,0.0,NT5DC1
7436,0.0,NT5DC2
7437,0.0,NT5DC3
7438,0.0,NT5DC4
7439,0.0,NT5E
7440,0.0,NT5M
7441,0.0003575668691947763,NTAN1
7442,0.0,NTAQ1
7443,0.0,NTHL1
7444,0.0,NTMT1
7445,0.0001234850217242167,NTNG2
7446,0.0,NTPCR
7447,0.0009145523476232141,NTSR1
7448,0.0,NUAK1
7449,0.0,NUAK2
7450,0.00026316644465382245,NUB1
7451,0.0002416756176154672,NUBP1
7452,0.0,NUBP2
7453,0.0,NUBPL
7454,0.0,NUCB1
7455,0.0,NUCB2
7456,0.0,NUCKS1
7457,0.0,NUDC
7458,0.0,NUDCD1
7459,0.0,NUDCD2
7460,0.0005408189544166884,NUDCD3
7461,0.0,NUDT1
7462,0.0,NUDT12
7463,0.0,NUDT13
7464,0.0,NUDT14
7465,0.0,NUDT15
7466,0.0,NUDT16
7467,0.0,NUDT16L1
7468,0.0,NUDT17
7469,0.0,NUDT18
7470,0.0,NUDT19
7471,0.0,NUDT2
7472,0.0,NUDT21
7473,0.0,NUDT22
7474,0.0,NUDT3
7475,0.0,NUDT4
7476,0.0005053152222058175,NUDT4B
7477,0.0,NUDT5
7478,0.00023664638269100752,NUDT6
7479,0.0,NUDT7
7480,0.0,NUDT8
7481,0.0,NUDT9
7482,0.0,NUF2
7483,0.0,NUFIP1
7484,0.0,NUFIP2
7485,0.0,NUGGC
7486,0.0,NUMA1
7487,0.0,NUMB
7488,0.0,NUMBL
7489,0.0,NUP107
7490,0.0,NUP133
7491,0.0,NUP153
7492,0.0011863135525786127,NUP155
7493,0.0,NUP160
7494,0.0,NUP188
7495,0.0,NUP205
7496,0.0,NUP210
7497,0.0,NUP214
7498,0.0,NUP35
7499,0.0,NUP37
7500,0.0,NUP42
7501,0.0,NUP43
7502,0.0,NUP50
7503,0.0,NUP54
7504,0.0,NUP58
7505,0.0,NUP62
7506,0.0,NUP85
7507,0.0,NUP88
7508,0.00046039477442535233,NUP93
7509,0.0,NUP98
7510,0.0,NUPR1
7511,0.0,NUS1
7512,0.0,NUSAP1
7513,0.0,NUTF2
7514,0.0,NUTM2A
7515,0.0,NUTM2B
7516,0.0,NUTM2D
7517,0.0,NUTM2E
7518,0.0,NUTM2G
7519,0.0,NVL
7520,0.0,NWD1
7521,0.0,NXF1
7522,0.0,NXF3
7523,0.0,NXN
7524,0.0,NXPE3
7525,0.0,NXT1
7526,0.0,NXT2
7527,0.0,NYNRIN
7528,0.0,OAF
7529,0.0,OARD1
7530,0.0,OAS1
7531,0.0,OAS2
7532,0.0007061614372469642,OAS3
7533,0.0007488232777064611,OASL
7534,0.0,OAT
7535,0.0,OAZ1
7536,0.0,OAZ2
7537,0.0008600371094729452,OBI1
7538,0.0,OBSCN
7539,0.0,OCEL1
7540,0.0,OCIAD1
7541,0.0,OCIAD2
7542,0.0,OCLN
7543,0.0,OCM
7544,0.00047820672478206727,OCRL
7545,0.0,ODC1
7546,0.0,ODF2
7547,0.0,ODF2L
7548,0.0,ODF3B
7549,0.0,ODR4
7550,0.0,OFD1
7551,0.0,OGA
7552,0.0,OGDH
7553,0.0,OGFOD1
7554,0.0,OGFOD2
7555,0.0,OGFOD3
7556,0.0,OGFR
7557,0.0007218349043267985,OGFRL1
7558,0.0,OGG1
7559,0.0,OGT
7560,0.0,OIP5
7561,0.0,OLA1
7562,0.0,OLAH
7563,0.0009152745716977536,OLFM1
7564,0.0,OLFM2
