,feature importance,biomolecule
264,0.0,P05155;P05155-3;P05155-2;H9KV48;E9PGN7
265,0.0,P05160
266,0.0,P05362
267,0.0,P05534
268,0.0,P05543
269,0.0,P05546
270,0.0,P05976-2;P05976
271,0.0002319104345907788,P06276;F8WF14;F8WEX7
272,0.0,P06310
273,0.00030701006310762414,P06312
274,0.0,P06331
275,0.0,P06396;A0A0A0MS51;A0A0A0MT01;P06396-4;P06396-3;CON__Q3SX14
276,0.0,P06576;H0YH81;F8W079
277,0.0,P06681;A0A0G2JL69;P06681-3;A0A0G2JIE7;H0Y3H6;P06681-2;B4DQI1;E9PDZ0
278,0.003237212830603944,P06702
279,0.0,P06727
280,0.0,P06732
281,0.0,P06733;A0A2R8Y6G6;P06733-2;K7EM90
282,0.0,P06737;P06737-2;E9PK47
283,0.00011635638297872338,P06744;A0A2U3TZU2;A0A0A0MTS2;P06744-2;K7EQ48;A0A2R8Y6C7;A0A0J9YYH3;A0A0J9YXP8;A0A0J9YX90
284,0.0,P07195;A0A3B3IS95;A8MW50;C9J7H8
285,0.0,P07237;H7BZ94;H0Y3Z3
286,0.00011389863688691885,P07357
287,0.0,P07358
288,0.0,P07360;Q5SQ08
289,0.00018623560093049946,P07384;E9PL37
290,0.00015967747564701526,P07737;K7EJ44
291,0.0,P07900;P07900-2
292,0.0,P07998;G3V357
293,0.0,P08185;G3V350
294,0.0,P08238
295,0.0,P08246
296,0.00016275284817484308,P08294
297,0.0,P08493;P08493-2
298,0.0,P08514-3;P08514-2;P08514;A0A3B3IU79
299,0.0,P08519
300,0.0,P08567
301,0.0,P08571;D6RFL4
302,0.0,P08603
303,0.0002604313812109291,P08697;P08697-2;A0A0G2JPA8;C9JMH6;A0A0J9YY65
304,0.0,P09172
305,0.0,P09486;F5GY03
306,0.0,P09493-4;P09493-3;P09493-10;H0YKX5;P09493-8;A0A0S2Z4G6;Q6ZN40;P09493-9;P09493;H0YKP3;P09493-7;P09493-6
307,0.0,P09871;F8WCZ6;A0A087X232
308,0.0001613236606355144,P09960-2;P09960;P09960-3;P09960-4
