,feature importance,biomolecule
222,0.0,Plasmenyl-PE P-18:1_20:5_RT_22.164
223,0.00044977511244377794,Plasmenyl-PC P-16:0_22:6_RT_22.172
224,0.0016075407649219684,PC 39:6_RT_22.203
225,0.003888303555305647,PC 40:6_RT_22.209
226,0.004547323342563732,PC 35:5_RT_22.224
227,0.0015931189829356221,PI 18:1_18:0_RT_22.232
228,0.005598590986878517,PE 38:5_RT_22.233
229,0.0014769187486383256,PC 40:8_RT_22.254
230,0.0030823725518579715,PC 33:3_RT_22.262
231,0.0025803153665498145,PE 18:2_18:1_RT_22.266
232,0.0011268572612267657,PC 38:5_RT_22.276
233,0.003198769343894919,DG 14:1_18:2_RT_22.279
234,0.0020614355916093365,Plasmanyl-PC O-38:6_RT_22.306
235,0.0012775655793463702,SM d36:1_RT_22.311
236,0.00032833495618305743,PC 16:0_16:0_RT_22.328
237,0.00106825873943812,PC 40:7_RT_22.336
238,0.00024161073825503372,Plasmanyl-PC O-36:5_RT_22.337
239,0.00048066829475398783,Plasmenyl-PC P-16:0_20:4_RT_22.338
240,7.571933366986387e-05,PC 38:4_RT_22.339
241,0.0,PC O-40:7_RT_22.343
242,0.008395100395634066,PC 37:4_RT_22.345
243,0.0014585229108653186,PC 35:2_RT_22.357
244,0.0005419354838709676,Plasmanyl-PC O-34:3_RT_22.376
245,0.0015224750640089558,Plasmenyl-PC P-16:0_18:2_RT_22.378
246,0.0025717990065186997,PE 18:1_22:5_RT_22.405
247,0.001417890373775783,PC 40:6_RT_22.445
248,0.0002848101265822785,PC O-40:6_RT_22.452
249,0.00026014568158168626,PC 33:1_RT_22.457
250,0.0010099635917192329,Plasmanyl-PC O-31:0_RT_22.46
251,0.00290637976432897,Plasmanyl-PC O-16:0_20:4_RT_22.462
252,0.0002907692307692305,PI 18:0_20:2_RT_22.466
253,0.0015307305049868669,PE 36:3_RT_22.469
254,0.001036778326644026,DG 14:0_18:3_RT_22.47
255,0.0,Plasmanyl-PC O-16:0_18:2_RT_22.48
256,0.0006979990693345741,PC 39:5_RT_22.483
257,0.0010691457787124577,PC 37:3_RT_22.493
258,0.002031472285051437,Plasmanyl-PC O-38:6_RT_22.494
259,0.0005095423819784225,Plasmenyl-PC P-38:5_RT_22.497
260,0.0003083294629723567,PC 36:3_RT_22.509
261,0.00045972853713913256,Plasmenyl-PE P-16:0_22:6_RT_22.524
262,0.003433418935918454,PC 36:4_RT_22.532
263,0.0004361433619384151,PC 16:0_18:1_RT_22.556
264,0.003692593461460737,PC 35:5_RT_22.592
265,0.0012614758399604525,PE 38:5_RT_22.592
266,0.00019354838709677424,PC 16:0_22:4_RT_22.611
267,0.004409805550901988,SM d38:2_RT_22.612
268,0.0008287076132208132,Plasmenyl-PC P-38:4_RT_22.616
269,0.002256432545181505,Plasmanyl-PC O-38:5_RT_22.618
270,0.002554081197393421,Plasmanyl-PC O-36:3_RT_22.645
271,0.0006077780326615854,Plasmenyl-PC P-18:0_18:2_RT_22.645
272,0.0015396535859991789,PE 38:4_RT_22.648
273,0.00029727570562668957,PE 17:0_20:4_RT_22.654
274,0.0008099905278765065,DG 28:0_RT_22.656
275,0.0007496128033040783,SM d37:1_RT_22.66
276,0.0005927419354838709,PE 17:0_18:2_RT_22.672
277,0.0021617059377320074,PC 37:7_RT_22.684
278,0.0034621234162563242,PC 16:0_17:0_RT_22.686
279,0.0010782747603833868,PS 18:1_18:0_RT_22.687
280,0.0002675474814203138,DG 16:1_18:3_RT_22.689
281,0.0006137059013917359,Plasmenyl-PE P-18:1_22:6_RT_22.691
282,0.0018127480141168356,Plasmenyl-PE P-16:0_20:4_RT_22.692
283,0.0016506911659405082,SM d42:6_RT_22.699
284,0.0010610697940503433,SM d40:3_RT_22.716
285,0.0008891654848582511,Plasmenyl-PE P-16:0_18:2_RT_22.736
286,0.00016167664670658672,PC 39:5_RT_22.748
287,0.0010739742569887839,PC 17:0_20:3_RT_22.751
288,0.0022278904196006855,PC 38:5_RT_22.755
289,0.0014641219354688112,SM d36:0_RT_22.758
290,0.020422079746531593,Plasmanyl-PC O-36:4_RT_22.759
291,0.0018238912985748417,Plasmenyl-PC P-36:3_RT_22.761
292,0.0015872542075864335,PC O-40:6_RT_22.763
293,0.000411184210526316,Plasmenyl-PC P-18:0_22:5_RT_22.764
294,0.0006157698380263636,Plasmanyl-PC O-40:6_RT_22.804
295,0.0009174666209688469,PC 39:5_RT_22.818
296,0.00130513448759939,PE O-36:3_RT_22.824
297,0.0006100981767180925,Plasmenyl-PC P-18:0_22:5_RT_22.836
298,0.0004953405859689124,Plasmanyl-PC O-38:6_RT_22.844
299,0.00014138105570217098,DG 30:1_RT_22.848
300,0.0050143700455887496,Plasmenyl-PE P-38:5_RT_22.849
301,0.0008989510781082019,PC 42:7_RT_22.86
302,0.001960463986616655,PE 16:0_18:1_RT_22.866
303,0.001367290206760476,PC O-36:3_RT_22.866
304,0.0032895222688741916,PE 16:0_22:4_RT_22.895
305,0.006334059394685777,PC 18:0_20:4_RT_22.908
306,0.007310198711317455,SM d37:1_RT_22.944
307,0.0,PC 18:2_18:0_RT_22.946
308,0.002360584148061897,Plasmenyl-PE P-38:4_RT_22.95
309,0.003796996386512812,Plasmenyl-PE P-18:0_18:2_RT_22.986
310,0.004212983565460109,PC 38:5_RT_22.988
311,0.00041538461538461537,Plasmenyl-PC P-16:0_16:0_RT_22.993
312,0.0020916738737322116,Plasmanyl-PC O-32:1_RT_22.998
313,0.0021887225202292648,Plasmanyl-PC O-38:5_RT_23.005
314,0.0032638742086665874,PC O-42:6_RT_23.02
315,0.0005727069351230429,Plasmanyl-PC O-38:4_RT_23.024
316,0.000588729198468601,Plasmenyl-PC P-18:0_20:3_RT_23.024
317,0.0011803438823364501,PC 38:2_RT_23.029
318,0.0012719940275625816,PC 38:3_RT_23.032
319,0.0034662322128766925,PC 33:2_RT_23.048
320,0.0011641565649051595,PC 40:5_RT_23.057
321,0.001635802939618954,Plasmanyl-PC O-16:0_16:0_RT_23.059
322,0.0003368602396529357,DG 32:2_RT_23.06
323,0.0015520426484270876,Plasmanyl-PC O-35:2_RT_23.063
324,0.0,PC 17:0_20:3_RT_23.063
325,0.00028748890860692133,Plasmanyl-PC O-34:3_RT_23.064
326,0.002431880420182043,PC 37:6_RT_23.069
327,0.0021935806669535524,PS 18:0_18:0_RT_23.07
328,0.0007342782185271123,Plasmanyl-PC O-40:6_RT_23.104
329,0.0012025511706007103,PC 17:0_18:1_RT_23.126
330,0.0009582963620230701,PC 42:6_RT_23.162
331,0.0017506925844228455,Plasmenyl-PC P-16:0_22:4_RT_23.168
332,0.0006583633757546803,PC O-42:6_RT_23.169
333,0.003969694426767304,Plasmanyl-PC O-38:5_RT_23.174
334,0.0012365551456237328,Plasmenyl-PE P-38:5_RT_23.176
335,0.00018633540372670808,Plasmenyl-PC P-34:1_RT_23.185
336,0.0,PC 39:4_RT_23.189
337,0.00118215377238957,DG 14:0_18:2_RT_23.192
338,0.0027928528419963474,SM d39:2_RT_23.197
339,0.0012861288929897346,PC 37:7_RT_23.205
340,0.0010520621671910857,Plasmanyl-PC O-34:1_RT_23.208
341,0.0013825631341894866,PC 35:4_RT_23.212
342,0.0004062315241080243,PE 18:0_20:4_RT_23.214
343,0.00107255433828569,Plasmenyl-PC P-34:0_RT_23.221
344,0.0,PC 38:4_RT_23.223
345,0.0011343643879210186,SM d41:3_RT_23.226
346,0.0012080536912751677,PC 18:2_19:0_RT_23.234
347,0.0010356555072834146,PC 33:2_RT_23.238
348,0.001314137923279333,PE 36:2_RT_23.241
349,0.0021866746303056926,Plasmanyl-PC O-16:0_22:4_RT_23.273
350,0.00013975155279503105,PC O-40:6_RT_23.301
351,0.0009828689911587282,PC 18:0_20:3_RT_23.305
352,0.005435368350256462,PC 40:6_RT_23.31
353,0.002197281362721631,Plasmanyl-PC O-33:1_RT_23.321
354,0.0002516129032258066,Plasmenyl-PE P-18:1_22:5_RT_23.328
355,0.0020388615553707835,PC 37:5_RT_23.337
356,0.0010784812034506461,PE 40:5_RT_23.338
357,0.001385238449706215,Plasmenyl-PC P-18:0_18:1_RT_23.399
358,0.0019396415326284847,Plasmanyl-PC O-36:2_RT_23.4
359,0.00036758535370488697,PC 18:0_22:5_RT_23.405
360,0.0013211501708695114,Plasmenyl-PC P-18:0_22:4_RT_23.405
361,0.0004337082795500644,PC 42:8_RT_23.406
362,0.00033078799249530944,Plasmanyl-PC O-40:6_RT_23.422
